,cumulative_baseline,cumulative_solar,savings
417,192734.64643086315,-1408.5645627067888,194143.21099356996
418,193184.0757068606,-1408.5645627067888,194592.6402695674
419,193617.44057749663,-1408.5645627067888,195026.00514020343
420,194039.37540550812,-1408.5645627067888,195447.93996821492
421,194467.93965824184,-1408.5645627067888,195876.50422094864
422,194913.44115595557,-1440.327218932574,196353.76837488814
423,195406.94883269243,-1803.3330892103793,197210.28192190282
424,195913.3620666472,-1930.0422660706,197843.40433271782
425,196418.9024609834,-1930.0422660706,198348.944727054
426,196917.81343059734,-1930.0422660706,198847.85569666795
427,197408.86884364384,-1930.0422660706,199338.91110971445
428,197890.51005794684,-1930.0422660706,199820.55232401745
429,198367.0804897037,-1930.0422660706,200297.1227557743
430,198832.6572986453,-1930.0422660706,200762.6995647159
431,199298.58739981346,-1930.0422660706,201228.62966588407
432,199758.6570063996,-1930.0422660706,201688.6992724702
433,200217.41735355783,-1930.0422660706,202147.45961962844
434,200673.99560166957,-1930.0422660706,202604.03786774017
435,201128.1423679866,-1930.0422660706,203058.18463405722
436,201584.28419628902,-1930.0422660706,203514.32646235963
437,202048.988165612,-1927.109972631386,203976.0981382434
438,202533.33102635355,-1447.5954366101914,203980.92646296375
439,203042.03026883324,-956.7656537424866,203998.79592257572
440,203545.57560118404,-827.8617397932296,204373.43734097728
441,204020.56660886915,-827.8617397932296,204848.4283486624
442,204467.2942384281,-827.8617397932296,205295.15597822133
443,204891.66054823424,-827.8617397932296,205719.52228802748
444,205315.9437304577,-827.8617397932296,206143.80547025093
445,205750.78411568707,-827.8617397932296,206578.6458554803
446,206204.57758977753,-827.8617397932296,207032.43932957077
447,206706.6266256393,-827.8617397932296,207534.48836543254
448,207220.1264860213,-827.8617397932296,208047.98822581454
449,207728.825728501,-827.8617397932296,208556.68746829423
450,208229.3161221867,-827.8617397932296,209057.17786197993
451,208724.2993135169,-827.8617397932296,209552.16105331015
452,209190.12550520667,-827.8617397932296,210017.9872449999
453,209646.97391796226,-827.8617397932296,210474.8356577555
454,210101.5571040886,-827.8617397932296,210929.41884388184
455,210550.54996027675,-827.8617397932296,211378.41170007
456,210999.18952423832,-827.8617397932296,211827.05126403156
457,211458.03299897927,-827.8617397932296,212285.8947387725
458,211914.17482728168,-827.8617397932296,212742.03656707492
459,212366.74216952696,-827.8617397932296,213194.6039093202
460,212819.74593158154,-827.8617397932296,213647.60767137478
