interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-08-03 20:00:00-05:00,2024-08-04 01:00:00+00:00,2024-08-03T21:00:00-05:00,2024-08-04 02:00:00+00:00,2024-07-27T21:55:08-05:00,2024-07-28 02:55:08+00:00,,222.5,306.0,194.5,
2024-08-03 21:00:00-05:00,2024-08-04 02:00:00+00:00,2024-08-03T22:00:00-05:00,2024-08-04 03:00:00+00:00,2024-07-27T22:55:09-05:00,2024-07-28 03:55:09+00:00,,0.0,0.0,0.0,
2024-08-03 22:00:00-05:00,2024-08-04 03:00:00+00:00,2024-08-03T23:00:00-05:00,2024-08-04 04:00:00+00:00,2024-07-27T23:55:12-05:00,2024-07-28 04:55:12+00:00,,0.0,0.0,0.0,
2024-08-03 23:00:00-05:00,2024-08-04 04:00:00+00:00,2024-08-04T00:00:00-05:00,2024-08-04 05:00:00+00:00,2024-07-28T00:55:11-05:00,2024-07-28 05:55:11+00:00,,0.0,0.0,0.0,
2024-08-04 00:00:00-05:00,2024-08-04 05:00:00+00:00,2024-08-04T01:00:00-05:00,2024-08-04 06:00:00+00:00,2024-07-28T01:55:10-05:00,2024-07-28 06:55:10+00:00,,0.0,0.0,0.0,
2024-08-04 01:00:00-05:00,2024-08-04 06:00:00+00:00,2024-08-04T02:00:00-05:00,2024-08-04 07:00:00+00:00,2024-07-28T02:55:11-05:00,2024-07-28 07:55:11+00:00,,0.0,0.0,0.0,
2024-08-04 02:00:00-05:00,2024-08-04 07:00:00+00:00,2024-08-04T03:00:00-05:00,2024-08-04 08:00:00+00:00,2024-07-28T03:55:13-05:00,2024-07-28 08:55:13+00:00,,0.0,0.0,0.0,
2024-08-04 03:00:00-05:00,2024-08-04 08:00:00+00:00,2024-08-04T04:00:00-05:00,2024-08-04 09:00:00+00:00,2024-07-28T04:55:08-05:00,2024-07-28 09:55:08+00:00,,0.0,0.0,0.0,
2024-08-04 04:00:00-05:00,2024-08-04 09:00:00+00:00,2024-08-04T05:00:00-05:00,2024-08-04 10:00:00+00:00,2024-07-28T05:55:07-05:00,2024-07-28 10:55:07+00:00,,0.0,0.0,0.0,
2024-08-04 05:00:00-05:00,2024-08-04 10:00:00+00:00,2024-08-04T06:00:00-05:00,2024-08-04 11:00:00+00:00,2024-07-28T06:55:08-05:00,2024-07-28 11:55:08+00:00,,0.0,0.0,0.0,
2024-08-04 06:00:00-05:00,2024-08-04 11:00:00+00:00,2024-08-04T07:00:00-05:00,2024-08-04 12:00:00+00:00,2024-07-28T07:55:09-05:00,2024-07-28 12:55:09+00:00,,13.2,15.0,10.9,
