interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,gen_system_wide,cop_hsl_system_wide,stppf_system_wide,pvgrpp_system_wide,hsl_system_wide
2024-07-04 10:00:00-05:00,2024-07-04 15:00:00+00:00,2024-07-04T11:00:00-05:00,2024-07-04 16:00:00+00:00,2024-06-27T11:55:09-05:00,2024-06-27 16:55:09+00:00,,13964.6,17894.8,15153.3,
2024-07-04 11:00:00-05:00,2024-07-04 16:00:00+00:00,2024-07-04T12:00:00-05:00,2024-07-04 17:00:00+00:00,2024-06-27T12:55:09-05:00,2024-06-27 17:55:09+00:00,,14737.4,18945.7,15196.6,
2024-07-04 12:00:00-05:00,2024-07-04 17:00:00+00:00,2024-07-04T13:00:00-05:00,2024-07-04 18:00:00+00:00,2024-06-27T13:55:09-05:00,2024-06-27 18:55:09+00:00,,15053.0,19380.0,15452.3,
2024-07-04 13:00:00-05:00,2024-07-04 18:00:00+00:00,2024-07-04T14:00:00-05:00,2024-07-04 19:00:00+00:00,2024-06-27T14:55:09-05:00,2024-06-27 19:55:09+00:00,,14855.3,19154.9,15319.9,
2024-07-04 14:00:00-05:00,2024-07-04 19:00:00+00:00,2024-07-04T15:00:00-05:00,2024-07-04 20:00:00+00:00,2024-06-27T15:55:11-05:00,2024-06-27 20:55:11+00:00,,14861.9,19142.9,15343.8,
2024-07-04 15:00:00-05:00,2024-07-04 20:00:00+00:00,2024-07-04T16:00:00-05:00,2024-07-04 21:00:00+00:00,2024-06-27T16:55:08-05:00,2024-06-27 21:55:08+00:00,,14580.5,18832.3,14924.5,
2024-07-04 16:00:00-05:00,2024-07-04 21:00:00+00:00,2024-07-04T17:00:00-05:00,2024-07-04 22:00:00+00:00,2024-06-27T17:55:12-05:00,2024-06-27 22:55:12+00:00,,14195.7,18453.4,13776.0,
2024-07-04 17:00:00-05:00,2024-07-04 22:00:00+00:00,2024-07-04T18:00:00-05:00,2024-07-04 23:00:00+00:00,2024-06-27T18:55:10-05:00,2024-06-27 23:55:10+00:00,,13257.1,17456.4,12487.4,
2024-07-04 18:00:00-05:00,2024-07-04 23:00:00+00:00,2024-07-04T19:00:00-05:00,2024-07-05 00:00:00+00:00,2024-06-27T19:55:11-05:00,2024-06-28 00:55:11+00:00,,9933.5,13583.7,8224.4,
2024-07-04 19:00:00-05:00,2024-07-05 00:00:00+00:00,2024-07-04T20:00:00-05:00,2024-07-05 01:00:00+00:00,2024-06-27T20:55:11-05:00,2024-06-28 01:55:11+00:00,,4425.9,6548.0,3792.5,
2024-07-04 20:00:00-05:00,2024-07-05 01:00:00+00:00,2024-07-04T21:00:00-05:00,2024-07-05 02:00:00+00:00,2024-06-27T21:55:13-05:00,2024-06-28 02:55:13+00:00,,491.7,738.2,491.1,
2024-07-04 21:00:00-05:00,2024-07-05 02:00:00+00:00,2024-07-04T22:00:00-05:00,2024-07-05 03:00:00+00:00,2024-06-27T22:55:13-05:00,2024-06-28 03:55:13+00:00,,0.0,0.0,0.0,
2024-07-04 22:00:00-05:00,2024-07-05 03:00:00+00:00,2024-07-04T23:00:00-05:00,2024-07-05 04:00:00+00:00,2024-06-27T23:55:09-05:00,2024-06-28 04:55:09+00:00,,0.0,0.0,0.0,
2024-07-04 23:00:00-05:00,2024-07-05 04:00:00+00:00,2024-07-05T00:00:00-05:00,2024-07-05 05:00:00+00:00,2024-06-28T00:55:13-05:00,2024-06-28 05:55:13+00:00,,0.0,0.0,0.0,
2024-07-05 00:00:00-05:00,2024-07-05 05:00:00+00:00,2024-07-05T01:00:00-05:00,2024-07-05 06:00:00+00:00,2024-06-28T01:55:07-05:00,2024-06-28 06:55:07+00:00,,0.0,0.0,0.0,
2024-07-05 01:00:00-05:00,2024-07-05 06:00:00+00:00,2024-07-05T02:00:00-05:00,2024-07-05 07:00:00+00:00,2024-06-28T02:55:10-05:00,2024-06-28 07:55:10+00:00,,0.0,0.0,0.0,
2024-07-05 02:00:00-05:00,2024-07-05 07:00:00+00:00,2024-07-05T03:00:00-05:00,2024-07-05 08:00:00+00:00,2024-06-28T03:55:11-05:00,2024-06-28 08:55:11+00:00,,0.0,0.0,0.0,
