date,month,plot_index,battery_soc_pct,self_sufficiency_pct
2024-12-17 16:00:00,12,400,95.88145971391982,100.0
2024-12-17 17:00:00,12,401,92.1329756869361,100.0
2024-12-17 18:00:00,12,402,88.04181878833334,100.0
2024-12-17 19:00:00,12,403,84.00776709693393,100.0
2024-12-17 20:00:00,12,404,80.04306405779106,100.0
2024-12-17 21:00:00,12,405,76.12512929219615,100.0
2024-12-17 22:00:00,12,406,72.2670822185796,100.0
2024-12-17 23:00:00,12,407,68.45649270466153,100.0
2024-12-18 00:00:00,12,408,64.68233176466948,100.0
2024-12-18 01:00:00,12,409,60.91152303569653,100.0
2024-12-18 02:00:00,12,410,57.16086502445149,100.0
2024-12-18 03:00:00,12,411,53.42668096919041,100.0
2024-12-18 04:00:00,12,412,49.81466640520561,96.85153170334661
2024-12-18 05:00:00,12,413,49.809684938565084,0.0
2024-12-18 06:00:00,12,414,49.80470397007123,0.0
2024-12-18 07:00:00,12,415,49.79972349967422,10.177207697441077
2024-12-18 08:00:00,12,416,49.79474352732425,98.9314408460335
2024-12-18 09:00:00,12,417,54.182451494571005,100.0
2024-12-18 10:00:00,12,418,60.045907152345755,100.0
2024-12-18 11:00:00,12,419,67.03311822169785,100.0
2024-12-18 12:00:00,12,420,76.07357994193103,100.0
2024-12-18 13:00:00,12,421,84.27779953523171,100.0
2024-12-18 14:00:00,12,422,91.19908655374972,100.0
2024-12-18 15:00:00,12,423,95.94809224651941,100.0
2024-12-18 16:00:00,12,424,96.35131622624405,100.0
2024-12-18 17:00:00,12,425,92.65661144701589,100.0
2024-12-18 18:00:00,12,426,88.6742446815081,100.0
2024-12-18 19:00:00,12,427,84.7186993311291,100.0
2024-12-18 20:00:00,12,428,80.8099213385292,100.0
2024-12-18 21:00:00,12,429,76.89558463387837,100.0
2024-12-18 22:00:00,12,430,73.0308109731304,100.0
2024-12-18 23:00:00,12,431,69.17307333134576,100.0
2024-12-19 00:00:00,12,432,65.33934483478923,100.0
2024-12-19 01:00:00,12,433,61.54274717780408,100.0
2024-12-19 02:00:00,12,434,57.71258152085124,100.0
2024-12-19 03:00:00,12,435,53.85637570201182,100.0
2024-12-19 04:00:00,12,436,50.01752933362097,100.0
2024-12-19 05:00:00,12,437,49.99407749575329,0.47348807608513693
2024-12-19 06:00:00,12,438,49.989078088003716,0.0
2024-12-19 07:00:00,12,439,49.98407918019492,17.28792144106001
2024-12-19 08:00:00,12,440,52.897396994437344,100.0
2024-12-19 09:00:00,12,441,63.675433184841644,100.0
2024-12-19 10:00:00,12,442,76.06955601004489,100.0
2024-12-19 11:00:00,12,443,90.56055901815515,100.0
2024-12-19 12:00:00,12,444,99.99,100.0
2024-12-19 13:00:00,12,445,99.99,100.0
2024-12-19 14:00:00,12,446,99.99,100.0
2024-12-19 15:00:00,12,447,99.99,100.0
2024-12-19 16:00:00,12,448,99.99,100.0
2024-12-19 17:00:00,12,449,96.49812045353255,100.0
2024-12-19 18:00:00,12,450,92.52569382539352,100.0
2024-12-19 19:00:00,12,451,88.60721074856893,100.0
2024-12-19 20:00:00,12,452,84.72814182995174,100.0
2024-12-19 21:00:00,12,453,80.84351122837623,100.0
2024-12-19 22:00:00,12,454,77.00861568803002,100.0
2024-12-19 23:00:00,12,455,73.1865277807485,100.0
2024-12-20 00:00:00,12,456,69.38179591212442,100.0
2024-12-20 01:00:00,12,457,65.60089290021438,100.0
2024-12-20 02:00:00,12,458,61.82999231512787,100.0
2024-12-20 03:00:00,12,459,58.07924245695487,100.0
2024-12-20 04:00:00,12,460,54.322218132170455,100.0
2024-12-20 05:00:00,12,461,50.4803503846115,100.0
2024-12-20 06:00:00,12,462,49.96972092896985,12.810303503205564
